<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.03	10:33:00	4012.44	4014.36	4012.44	4013.83	77	0	16
2025.11.03	10:34:00	4013.71	4014.24	4012.59	4013.63	83	0	16
2025.11.03	10:35:00	4013.61	4016.34	4013.61	4014.59	90	0	16
2025.11.03	10:36:00	4014.52	4015.87	4014.21	4015.75	79	0	16
2025.11.03	10:37:00	4015.39	4016.52	4014.55	4015.73	84	0	16
2025.11.03	10:38:00	4015.77	4016.77	4014.48	4015.97	90	0	16
2025.11.03	10:39:00	4016.07	4016.20	4013.55	4014.45	85	0	16
2025.11.03	10:40:00	4014.49	4016.53	4012.55	4015.74	82	0	16
2025.11.03	10:41:00	4015.73	4015.95	4013.55	4014.37	92	0	16
2025.11.03	10:42:00	4014.57	4016.61	4014.36	4015.92	84	0	16
2025.11.03	10:43:00	4015.69	4017.71	4015.49	4017.15	76	0	16
2025.11.03	10:44:00	4017.14	4017.22	4016.32	4016.64	81	0	16
2025.11.03	10:45:00	4016.70	4016.70	4014.12	4015.99	79	0	16
2025.11.03	10:46:00	4016.00	4016.40	4014.26	4014.71	83	0	16
2025.11.03	10:47:00	4014.69	4014.98	4013.15	4014.98	76	0	16
2025.11.03	10:48:00	4014.72	4016.76	4014.48	4016.34	93	0	16
2025.11.03	10:49:00	4016.70	4017.06	4015.80	4016.86	85	0	17
2025.11.03	10:50:00	4016.88	4017.42	4016.00	4017.04	82	0	5
2025.11.03	10:51:00	4016.89	4017.65	4015.36	4015.74	88	0	17
2025.11.03	10:52:00	4015.56	4016.95	4014.68	4016.03	82	0	16
2025.11.03	10:53:00	4016.25	4018.36	4015.98	4016.94	82	0	16
2025.11.03	10:54:00	4016.98	4016.99	4014.70	4015.80	81	0	16
2025.11.03	10:55:00	4015.93	4016.83	4015.44	4015.72	80	0	16
2025.11.03	10:56:00	4015.84	4016.80	4015.46	4015.65	83	0	16
2025.11.03	10:57:00	4015.64	4016.29	4015.38	4015.76	77	0	16
2025.11.03	10:58:00	4015.78	4017.21	4015.77	4017.03	73	0	6
2025.11.03	10:59:00	4017.30	4020.70	4017.30	4019.77	86	0	10
2025.11.03	11:00:00	4019.99	4020.44	4018.42	4019.61	100	0	17
2025.11.03	11:01:00	4019.64	4019.96	4016.89	4017.52	81	0	16
2025.11.03	11:02:00	4017.48	4017.69	4016.90	4017.18	70	0	16
2025.11.03	11:03:00	4017.16	4018.12	4016.61	4018.08	69	0	16
2025.11.03	11:04:00	4018.12	4019.97	4017.87	4019.60	77	0	16
2025.11.03	11:05:00	4019.40	4021.41	4019.24	4020.72	84	0	16
2025.11.03	11:06:00	4020.57	4021.41	4020.00	4021.19	61	0	16
2025.11.03	11:07:00	4021.37	4022.77	4021.21	4022.12	78	0	16
2025.11.03	11:08:00	4021.99	4024.78	4021.79	4024.76	90	0	15
2025.11.03	11:09:00	4024.82	4025.86	4024.82	4025.32	83	0	17
2025.11.03	11:10:00	4025.38	4025.63	4023.82	4023.86	88	0	17
2025.11.03	11:11:00	4023.83	4024.20	4022.55	4022.91	86	0	17
2025.11.03	11:12:00	4022.90	4023.33	4021.35	4022.16	92	0	17
2025.11.03	11:13:00	4022.57	4023.26	4022.26	4023.01	86	0	17
2025.11.03	11:14:00	4022.65	4023.35	4021.65	4021.65	82	0	17
2025.11.03	11:15:00	4021.62	4022.15	4018.67	4018.72	90	0	17
2025.11.03	11:16:00	4018.47	4019.71	4016.18	4016.95	90	0	17
2025.11.03	11:17:00	4016.92	4017.42	4015.94	4016.93	87	0	16
2025.11.03	11:18:00	4016.97	4017.89	4016.49	4017.61	79	0	16
2025.11.03	11:19:00	4017.90	4019.06	4017.15	4017.54	89	0	16
2025.11.03	11:20:00	4017.20	4019.54	4016.75	4019.14	82	0	16
2025.11.03	11:21:00	4019.09	4019.61	4017.46	4017.89	90	0	16
2025.11.03	11:22:00	4017.64	4019.11	4015.73	4018.08	92	0	17
2025.11.03	11:23:00	4017.89	4018.33	4016.45	4016.59	84	0	17
2025.11.03	11:24:00	4016.70	4016.72	4014.29	4014.67	84	0	17
2025.11.03	11:25:00	4014.72	4014.72	4011.39	4012.92	91	0	17
2025.11.03	11:26:00	4012.81	4013.01	4009.16	4009.16	87	0	16
2025.11.03	11:27:00	4009.20	4009.20	4005.26	4007.17	99	0	17
2025.11.03	11:28:00	4007.32	4007.95	4006.08	4007.88	88	0	16
2025.11.03	11:29:00	4008.12	4008.61	4005.77	4007.58	84	0	9
2025.11.03	11:30:00	4007.57	4008.16	4005.33	4005.44	83	0	5
2025.11.03	11:31:00	4005.55	4005.88	4002.09	4005.68	97	0	17
2025.11.03	11:32:00	4005.64	4006.12	4001.98	4001.98	91	0	17
2025.11.03	11:33:00	4002.20	4003.23	4001.31	4001.68	89	0	13
2025.11.03	11:34:00	4001.69	4003.82	4001.25	4003.26	95	0	17
2025.11.03	11:35:00	4003.20	4004.22	4002.96	4004.04	86	0	17
2025.11.03	11:36:00	4004.07	4004.96	4002.78	4003.07	92	0	17
2025.11.03	11:37:00	4003.13	4005.39	4002.72	4004.18	90	0	10
2025.11.03	11:38:00	4004.23	4005.34	4004.02	4005.01	86	0	17
2025.11.03	11:39:00	4004.98	4004.98	4003.39	4003.45	72	0	17
2025.11.03	11:40:00	4003.26	4003.81	4002.05	4002.31	85	0	17
2025.11.03	11:41:00	4001.57	4001.73	3997.73	3999.65	101	0	12
2025.11.03	11:42:00	3999.78	4000.34	3998.64	3999.65	90	0	17
2025.11.03	11:43:00	3999.89	4000.06	3997.96	3997.98	91	0	17
2025.11.03	11:44:00	3997.97	3998.44	3996.12	3997.21	90	0	17
2025.11.03	11:45:00	3996.94	3997.19	3995.56	3995.85	97	0	17
2025.11.03	11:46:00	3995.66	3997.40	3993.48	3997.07	99	0	17
2025.11.03	11:47:00	3997.45	3998.23	3995.84	3996.14	90	0	17
2025.11.03	11:48:00	3996.23	3996.99	3995.33	3996.99	83	0	17
2025.11.03	11:49:00	3997.08	4001.09	3997.08	4000.64	88	0	18
2025.11.03	11:50:00	4000.67	4003.44	4000.27	4003.44	91	0	18
2025.11.03	11:51:00	4003.43	4003.43	4000.43	4002.34	98	0	17
2025.11.03	11:52:00	4002.56	4005.06	4001.34	4004.92	96	0	15
2025.11.03	11:53:00	4004.85	4004.94	4001.66	4002.41	85	0	17
2025.11.03	11:54:00	4002.25	4002.97	4001.30	4002.61	83	0	17
2025.11.03	11:55:00	4002.62	4003.37	4002.29	4002.35	81	0	17
2025.11.03	11:56:00	4002.24	4003.66	4002.12	4002.94	70	0	17
2025.11.03	11:57:00	4002.82	4003.63	4002.50	4003.25	79	0	17
2025.11.03	11:58:00	4003.06	4003.16	4001.59	4002.56	84	0	17
2025.11.03	11:59:00	4002.25	4002.37	4000.43	4000.76	76	0	17
2025.11.03	12:00:00	4000.80	4004.73	3999.53	4004.38	93	0	17
2025.11.03	12:01:00	4004.34	4004.77	4002.02	4002.31	79	0	17
2025.11.03	12:02:00	4002.10	4002.10	3999.29	3999.29	73	0	16
2025.11.03	12:03:00	3999.16	4000.97	3998.74	3999.26	80	0	16
2025.11.03	12:04:00	3999.49	4000.05	3996.66	3996.66	85	0	10
2025.11.03	12:05:00	3996.68	3996.70	3994.72	3995.83	90	0	16
2025.11.03	12:06:00	3995.33	3996.53	3995.06	3996.06	84	0	16
2025.11.03	12:07:00	3995.92	3997.11	3995.37	3996.77	82	0	16
2025.11.03	12:08:00	3996.80	3998.14	3996.25	3997.00	90	0	17
2025.11.03	12:09:00	3997.15	3997.49	3996.04	3996.38	90	0	17
2025.11.03	12:10:00	3996.46	3998.22	3995.77	3997.66	78	0	17
2025.11.03	12:11:00	3997.49	3998.97	3996.31	3998.51	83	0	17
2025.11.03	12:12:00	3998.51	3999.43	3998.45	3998.87	75	0	16
2025.11.03	12:13:00	3998.81	3999.47	3996.73	3996.86	69	0	16
2025.11.03	12:14:00	3996.88	3998.69	3996.53	3997.55	81	0	16
2025.11.03	12:15:00	3997.26	3998.46	3996.77	3997.76	83	0	5
2025.11.03	12:16:00	3997.63	3998.45	3996.69	3998.45	67	0	16
2025.11.03	12:17:00	3998.82	3999.02	3997.08	3997.18	69	0	16
2025.11.03	12:18:00	3997.29	3998.68	3997.29	3997.50	74	0	16
2025.11.03	12:19:00	3998.13	3999.24	3997.61	3998.09	75	0	16
2025.11.03	12:20:00	3998.05	3998.63	3996.24	3997.60	85	0	17
2025.11.03	12:21:00	3997.58	3998.87	3997.04	3998.03	82	0	16
2025.11.03	12:22:00	3997.82	3998.38	3996.92	3997.98	72	0	16
2025.11.03	12:23:00	3998.04	3998.35	3997.40	3997.87	68	0	16
2025.11.03	12:24:00	3997.88	3998.38	3996.39	3996.87	84	0	16
2025.11.03	12:25:00	3996.89	3999.36	3996.65	3999.03	83	0	16
2025.11.03	12:26:00	3998.96	3999.24	3997.80	3998.96	81	0	17
2025.11.03	12:27:00	3999.08	3999.12	3997.39	3998.83	77	0	17
2025.11.03	12:28:00	3998.87	4000.83	3998.65	3999.38	80	0	17
2025.11.03	12:29:00	3999.39	4000.50	3997.89	3997.89	79	0	16
2025.11.03	12:30:00	3997.50	3997.50	3994.62	3996.99	83	0	5
2025.11.03	12:31:00	3997.03	3997.10	3994.80	3995.07	78	0	16
2025.11.03	12:32:00	3995.15	3998.12	3994.55	3996.74	91	0	16
2025.11.03	12:33:00	3996.78	3998.30	3996.04	3998.30	83	0	17
2025.11.03	12:34:00	3998.26	3998.35	3997.48	3998.35	77	0	16
2025.11.03	12:35:00	3998.38	4000.77	3998.38	3998.67	80	0	17
2025.11.03	12:36:00	3998.16	3999.36	3997.82	3998.74	63	0	17
2025.11.03	12:37:00	3998.70	4000.41	3998.70	4000.01	73	0	17
2025.11.03	12:38:00	4000.04	4000.93	3999.72	3999.83	76	0	13
2025.11.03	12:39:00	3999.76	4000.21	3998.83	3998.84	73	0	17
2025.11.03	12:40:00	3998.70	3999.55	3998.12	3999.30	83	0	17
2025.11.03	12:41:00	3999.29	4000.10	3999.06	3999.38	69	0	17
2025.11.03	12:42:00	3999.35	3999.45	3998.55	3999.15	68	0	16
2025.11.03	12:43:00	3999.18	3999.35	3997.16	3997.66	76	0	16
2025.11.03	12:44:00	3997.41	3998.18	3997.41	3998.01	68	0	16
2025.11.03	12:45:00	3997.99	3997.99	3995.83	3995.93	77	0	16
2025.11.03	12:46:00	3995.94	3998.29	3995.68	3997.25	87	0	16
2025.11.03	12:47:00	3997.21	3997.88	3995.35	3995.94	89	0	17
2025.11.03	12:48:00	3996.23	3996.66	3994.32	3995.88	86	0	17
2025.11.03	12:49:00	3995.81	3997.02	3995.64	3996.14	76	0	17
2025.11.03	12:50:00	3996.31	3997.52	3995.75	3997.43	76	0	16
2025.11.03	12:51:00	3997.25	3997.52	3996.45	3997.41	57	0	17
2025.11.03	12:52:00	3997.46	3997.99	3997.12	3997.73	62	0	17
2025.11.03	12:53:00	3997.54	3998.27	3997.34	3997.81	65	0	17
2025.11.03	12:54:00	3997.83	3997.83	3996.59	3997.01	71	0	16
2025.11.03	12:55:00	3996.90	3998.26	3996.90	3997.89	73	0	16
2025.11.03	12:56:00	3997.94	3999.45	3997.63	3999.22	79	0	16
2025.11.03	12:57:00	3999.24	3999.25	3997.97	3998.67	58	0	17
2025.11.03	12:58:00	3998.71	3998.96	3998.55	3998.76	70	0	17
2025.11.03	12:59:00	3998.73	3999.13	3998.66	3999.05	61	0	17
2025.11.03	13:00:00	3998.98	3999.38	3997.85	3999.26	76	0	17
2025.11.03	13:01:00	3999.21	3999.74	3997.66	3997.72	81	0	17
2025.11.03	13:02:00	3997.62	3997.78	3996.86	3997.09	72	0	17
2025.11.03	13:03:00	3997.05	3997.08	3994.42	3995.07	87	0	17
2025.11.03	13:04:00	3995.08	3998.16	3994.20	3998.16	88	0	17
2025.11.03	13:05:00	3998.58	4000.26	3998.29	4000.05	81	0	16
2025.11.03	13:06:00	4000.09	4000.09	3997.12	3997.16	84	0	16
2025.11.03	13:07:00	3997.13	3998.83	3997.13	3998.64	62	0	6
2025.11.03	13:08:00	3998.83	3999.38	3998.83	3998.84	75	0	17
2025.11.03	13:09:00	3998.91	4000.26	3998.85	3999.49	82	0	17
2025.11.03	13:10:00	3999.68	3999.77	3998.75	3999.48	67	0	17
2025.11.03	13:11:00	3999.50	4002.27	3999.48	4001.54	83	0	17
2025.11.03	13:12:00	4001.49	4002.29	4001.49	4002.15	79	0	17
2025.11.03	13:13:00	4001.77	4001.77	3999.80	4001.10	82	0	17
2025.11.03	13:14:00	4001.09	4001.29	4000.15	4000.52	76	0	16
2025.11.03	13:15:00	4000.39	4000.57	3998.82	3999.25	77	0	16
2025.11.03	13:16:00	3999.38	4001.26	3999.06	4000.26	82	0	16
2025.11.03	13:17:00	4000.17	4001.29	3999.99	4001.03	73	0	17
2025.11.03	13:18:00	4001.04	4003.63	4001.03	4003.24	88	0	17
2025.11.03	13:19:00	4003.29	4004.28	4001.75	4002.83	90	0	17
2025.11.03	13:20:00	4002.80	4003.13	4000.92	4001.33	92	0	17
2025.11.03	13:21:00	4001.32	4001.94	4000.83	4000.85	77	0	17
2025.11.03	13:22:00	4000.86	4001.75	4000.86	4001.28	73	0	17
2025.11.03	13:23:00	4001.25	4003.94	4001.25	4003.61	77	0	17
2025.11.03	13:24:00	4003.30	4005.08	4003.07	4004.79	85	0	17
2025.11.03	13:25:00	4004.75	4004.76	4003.45	4003.69	77	0	17
2025.11.03	13:26:00	4003.72	4005.87	4003.72	4004.05	88	0	10
2025.11.03	13:27:00	4003.93	4006.24	4003.86	4005.86	83	0	16
2025.11.03	13:28:00	4005.88	4007.08	4005.88	4006.33	81	0	17
2025.11.03	13:29:00	4006.40	4006.60	4005.92	4006.28	70	0	17
2025.11.03	13:30:00	4006.55	4006.92	4005.38	4005.95	80	0	17
2025.11.03	13:31:00	4005.94	4006.18	4005.04	4005.56	76	0	16
2025.11.03	13:32:00	4005.55	4005.55	4003.77	4004.07	77	0	16
2025.11.03	13:33:00	4003.89	4004.51	4003.59	4003.91	76	0	16
2025.11.03	13:34:00	4003.81	4004.23	4003.17	4003.84	76	0	17
2025.11.03	13:35:00	4003.84	4004.26	4003.51	4004.01	64	0	17
2025.11.03	13:36:00	4003.86	4004.03	4003.01	4003.14	78	0	17
2025.11.03	13:37:00	4003.12	4003.88	4003.12	4003.82	72	0	17
2025.11.03	13:38:00	4003.71	4006.76	4003.50	4006.43	91	0	17
2025.11.03	13:39:00	4006.45	4006.59	4003.15	4005.09	91	0	17
2025.11.03	13:40:00	4005.10	4005.33	4003.76	4003.76	78	0	16
2025.11.03	13:41:00	4003.79	4004.10	4003.31	4003.50	75	0	16
2025.11.03	13:42:00	4003.51	4004.19	4003.21	4003.62	69	0	16
2025.11.03	13:43:00	4003.63	4004.41	4003.27	4003.76	65	0	16
2025.11.03	13:44:00	4003.73	4006.17	4003.61	4005.46	77	0	16
2025.11.03	13:45:00	4005.21	4005.53	4004.48	4005.10	70	0	16
2025.11.03	13:46:00	4005.09	4005.52	4004.64	4005.27	62	0	16
2025.11.03	13:47:00	4005.26	4006.63	4005.21	4006.62	75	0	16
2025.11.03	13:48:00	4006.77	4008.49	4006.65	4007.08	92	0	17
2025.11.03	13:49:00	4007.09	4007.30	4006.39	4006.75	64	0	17
2025.11.03	13:50:00	4006.80	4007.53	4006.47	4007.24	64	0	17
2025.11.03	13:51:00	4007.21	4007.59	4006.80	4007.14	59	0	17
2025.11.03	13:52:00	4007.13	4008.49	4006.98	4008.04	68	0	17
2025.11.03	13:53:00	4008.08	4008.51	4007.16	4007.47	79	0	17
2025.11.03	13:54:00	4007.51	4007.65	4005.92	4006.71	76	0	15
2025.11.03	13:55:00	4006.71	4007.32	4005.92	4007.01	77	0	17
2025.11.03	13:56:00	4006.92	4007.03	4005.95	4006.53	68	0	16
2025.11.03	13:57:00	4006.55	4006.69	4005.42	4005.78	71	0	16
2025.11.03	13:58:00	4005.84	4007.14	4005.52	4007.14	81	0	17
2025.11.03	13:59:00	4006.88	4007.69	4006.88	4007.58	65	0	17
2025.11.03	14:00:00	4007.62	4008.52	4007.53	4007.79	75	0	17
2025.11.03	14:01:00	4007.55	4007.66	4006.44	4006.81	78	0	16
2025.11.03	14:02:00	4006.76	4006.76	4005.02	4005.06	82	0	5
2025.11.03	14:03:00	4005.12	4006.90	4005.12	4005.66	84	0	17
2025.11.03	14:04:00	4005.64	4006.27	4004.84	4005.42	66	0	16
2025.11.03	14:05:00	4005.19	4006.05	4004.91	4005.03	71	0	16
2025.11.03	14:06:00	4005.13	4005.78	4004.72	4005.28	74	0	16
2025.11.03	14:07:00	4005.32	4005.89	4004.87	4005.43	64	0	16
2025.11.03	14:08:00	4005.39	4007.13	4005.35	4006.89	67	0	16
2025.11.03	14:09:00	4006.92	4006.99	4006.00	4006.16	73	0	16
2025.11.03	14:10:00	4006.26	4007.81	4006.13	4006.20	78	0	5
2025.11.03	14:11:00	4006.23	4007.44	4006.21	4007.35	63	0	16
2025.11.03	14:12:00	4007.30	4008.56	4007.30	4007.71	77	0	16
2025.11.03	14:13:00	4007.72	4008.46	4007.10	4007.55	79	0	16
2025.11.03	14:14:00	4007.46	4007.89	4007.12	4007.16	64	0	17
2025.11.03	14:15:00	4007.17	4007.17	4006.11	4006.60	77	0	17
2025.11.03	14:16:00	4006.56	4006.62	4005.90	4006.05	64	0	16
2025.11.03	14:17:00	4006.09	4006.95	4006.09	4006.56	62	0	17
2025.11.03	14:18:00	4006.59	4007.63	4006.31	4006.93	62	0	17
2025.11.03	14:19:00	4006.95	4007.09	4006.29	4006.63	68	0	17
2025.11.03	14:20:00	4006.49	4006.67	4005.51	4005.84	73	0	14
2025.11.03	14:21:00	4005.78	4006.07	4001.66	4003.04	84	0	17
2025.11.03	14:22:00	4003.08	4006.05	4002.87	4005.45	86	0	17
2025.11.03	14:23:00	4005.38	4006.68	4004.90	4005.73	78	0	14
2025.11.03	14:24:00	4005.37	4006.49	4004.43	4006.32	80	0	17
2025.11.03	14:25:00	4006.60	4006.62	4004.51	4005.79	66	0	17
2025.11.03	14:26:00	4005.97	4006.27	4004.74	4005.07	76	0	17
2025.11.03	14:27:00	4005.08	4006.41	4004.93	4006.41	61	0	17
2025.11.03	14:28:00	4006.24	4006.27	4005.44	4005.58	59	0	17
2025.11.03	14:29:00	4005.71	4005.72	4004.65	4005.12	65	0	17
2025.11.03	14:30:00	4005.15	4005.69	4004.45	4004.63	68	0	17
2025.11.03	14:31:00	4004.56	4005.24	4003.89	4004.34	74	0	17
2025.11.03	14:32:00	4004.16	4006.44	4003.70	4006.22	80	0	16
2025.11.03	14:33:00	4006.73	4009.43	4006.70	4009.04	80	0	16
2025.11.03	14:34:00	4009.00	4010.58	4008.68	4009.32	92	0	16
2025.11.03	14:35:00	4009.27	4009.44	4007.82	4008.30	79	0	17
2025.11.03	14:36:00	4008.34	4010.46	4008.10	4009.97	80	0	17
2025.11.03	14:37:00	4009.95	4010.74	4009.56	4010.74	76	0	17
2025.11.03	14:38:00	4010.69	4010.94	4009.64	4010.94	82	0	17
2025.11.03	14:39:00	4010.93	4011.12	4008.89	4009.80	77	0	8
2025.11.03	14:40:00	4009.83	4009.88	4008.62	4008.64	61	0	7
2025.11.03	14:41:00	4008.76	4009.84	4008.53	4009.67	79	0	17
2025.11.03	14:42:00	4009.76	4009.76	4008.90	4008.92	55	0	17
2025.11.03	14:43:00	4008.91	4009.58	4008.91	4009.19	59	0	17
2025.11.03	14:44:00	4009.17	4009.35	4007.98	4008.25	65	0	17
2025.11.03	14:45:00	4008.31	4009.10	4007.49	4008.60	74	0	6
2025.11.03	14:46:00	4008.58	4010.89	4008.57	4010.25	69	0	17
2025.11.03	14:47:00	4010.62	4011.01	4009.76	4010.83	84	0	17
2025.11.03	14:48:00	4010.85	4013.24	4009.60	4011.71	95	0	9
2025.11.03	14:49:00	4011.77	4012.32	4011.68	4011.99	78	0	16
2025.11.03	14:50:00	4012.02	4012.56	4011.23	4011.32	77	0	7
2025.11.03	14:51:00	4011.31	4011.86	4010.26	4010.41	79	0	16
2025.11.03	14:52:00	4010.42	4010.42	4009.50	4010.29	73	0	17
2025.11.03	14:53:00	4010.47	4010.92	4009.99	4010.63	71	0	17
2025.11.03	14:54:00	4010.63	4011.44	4010.55	4011.40	73	0	17
2025.11.03	14:55:00	4011.43	4012.41	4011.43	4012.18	69	0	17
2025.11.03	14:56:00	4011.93	4012.75	4011.65	4012.18	78	0	17
2025.11.03	14:57:00	4012.19	4013.21	4011.04	4011.25	85	0	16
2025.11.03	14:58:00	4011.29	4011.84	4010.48	4011.74	84	0	16
2025.11.03	14:59:00	4011.69	4013.39	4011.39	4013.12	75	0	17
2025.11.03	15:00:00	4013.12	4014.26	4011.55	4012.46	94	0	17
2025.11.03	15:01:00	4012.36	4014.25	4012.16	4013.94	86	0	17
2025.11.03	15:02:00	4013.74	4016.30	4013.29	4016.22	86	0	17
2025.11.03	15:03:00	4016.14	4017.76	4015.66	4016.54	86	0	16
2025.11.03	15:04:00	4016.56	4017.41	4014.67	4014.67	93	0	17
2025.11.03	15:05:00	4014.26	4015.29	4013.73	4014.70	89	0	16
2025.11.03	15:06:00	4014.73	4015.43	4012.75	4012.85	84	0	5
2025.11.03	15:07:00	4012.85	4013.84	4012.43	4013.14	78	0	17
2025.11.03	15:08:00	4013.14	4014.15	4012.37	4013.66	79	0	17
2025.11.03	15:09:00	4013.59	4014.40	4012.77	4013.91	81	0	17
2025.11.03	15:10:00	4013.87	4015.24	4013.37	4014.09	81	0	17
2025.11.03	15:11:00	4014.09	4016.82	4013.55	4016.23	85	0	17
2025.11.03	15:12:00	4016.52	4017.90	4015.24	4017.02	88	0	17
2025.11.03	15:13:00	4017.04	4018.09	4015.84	4017.30	96	0	17
2025.11.03	15:14:00	4017.03	4018.18	4014.99	4015.44	89	0	17
2025.11.03	15:15:00	4015.36	4017.01	4015.14	4016.13	90	0	17
2025.11.03	15:16:00	4015.85	4016.61	4014.85	4016.55	79	0	17
2025.11.03	15:17:00	4016.41	4018.32	4016.35	4017.06	82	0	17
2025.11.03	15:18:00	4017.01	4017.48	4015.52	4017.13	80	0	16
2025.11.03	15:19:00	4017.11	4018.33	4015.70	4018.24	89	0	16
2025.11.03	15:20:00	4018.17	4019.45	4015.65	4017.21	95	0	17
2025.11.03	15:21:00	4017.31	4019.17	4016.74	4018.45	83	0	16
2025.11.03	15:22:00	4018.13	4018.58	4016.26	4017.18	89	0	16
2025.11.03	15:23:00	4017.19	4017.87	4015.97	4016.67	89	0	16
2025.11.03	15:24:00	4016.52	4017.48	4015.16	4015.98	84	0	17
2025.11.03	15:25:00	4015.96	4017.03	4015.26	4015.86	94	0	17
2025.11.03	15:26:00	4015.84	4017.75	4015.53	4016.64	92	0	17
2025.11.03	15:27:00	4015.99	4016.38	4014.70	4015.27	90	0	5
2025.11.03	15:28:00	4015.09	4016.33	4014.96	4015.10	88	0	17
2025.11.03	15:29:00	4015.07	4015.61	4013.99	4014.40	86	0	15
2025.11.03	15:30:00	4014.42	4014.81	4012.35	4012.85	92	0	11
2025.11.03	15:31:00	4012.94	4012.96	4010.66	4012.93	89	0	16
2025.11.03	15:32:00	4013.64	4015.34	4013.52	4015.31	87	0	16
2025.11.03	15:33:00	4015.45	4016.25	4012.87	4014.30	88	0	17
2025.11.03	15:34:00	4014.37	4016.07	4013.25	4015.69	86	0	17
2025.11.03	15:35:00	4015.33	4017.62	4015.33	4016.90	90	0	17
2025.11.03	15:36:00	4016.88	4020.08	4016.88	4020.01	86	0	10
2025.11.03	15:37:00	4019.98	4020.67	4018.74	4019.38	89	0	17
2025.11.03	15:38:00	4019.38	4019.67	4018.40	4019.17	84	0	5
2025.11.03	15:39:00	4019.17	4019.99	4018.05	4018.09	78	0	17
2025.11.03	15:40:00	4018.12	4018.93	4017.03	4017.97	94	0	17
2025.11.03	15:41:00	4018.11	4018.66	4017.69	4017.71	73	0	16
2025.11.03	15:42:00	4017.58	4018.49	4016.43	4016.76	84	0	16
2025.11.03	15:43:00	4016.68	4017.46	4016.02	4017.06	89	0	16
2025.11.03	15:44:00	4017.07	4018.68	4017.02	4017.25	89	0	16
2025.11.03	15:45:00	4017.30	4018.14	4016.23	4016.71	84	0	16
2025.11.03	15:46:00	4016.77	4017.99	4016.04	4017.14	86	0	16
2025.11.03	15:47:00	4017.14	4017.69	4015.64	4015.64	86	0	16
2025.11.03	15:48:00	4015.49	4017.20	4015.49	4016.07	80	0	16
2025.11.03	15:49:00	4016.09	4016.76	4015.52	4016.51	81	0	16
2025.11.03	15:50:00	4016.58	4016.58	4015.51	4016.42	80	0	16
2025.11.03	15:51:00	4016.40	4016.83	4015.60	4015.79	77	0	16
2025.11.03	15:52:00	4015.85	4017.16	4015.41	4016.37	83	0	16
2025.11.03	15:53:00	4016.38	4017.62	4015.89	4015.95	85	0	12
2025.11.03	15:54:00	4015.99	4017.17	4015.97	4016.85	75	0	17
2025.11.03	15:55:00	4016.77	4017.80	4016.51	4017.10	85	0	17
2025.11.03	15:56:00	4017.07	4017.07	4014.70	4016.48	80	0	17
2025.11.03	15:57:00	4016.45	4016.46	4015.42	4015.67	82	0	16
2025.11.03	15:58:00	4015.74	4016.59	4015.48	4016.40	75	0	16
2025.11.03	15:59:00	4016.36	4016.44	4015.70	4016.08	71	0	17
2025.11.03	16:00:00	4015.86	4016.59	4014.83	4016.08	87	0	17
2025.11.03	16:01:00	4016.35	4017.66	4016.30	4017.17	87	0	16
2025.11.03	16:02:00	4017.26	4018.77	4016.74	4018.29	87	0	15
2025.11.03	16:03:00	4018.33	4020.73	4017.48	4017.48	92	0	11
2025.11.03	16:04:00	4017.47	4019.05	4016.21	4016.72	96	0	16
2025.11.03	16:05:00	4016.35	4018.02	4015.07	4015.91	94	0	15
2025.11.03	16:06:00	4015.85	4016.82	4014.85	4016.82	90	0	16
2025.11.03	16:07:00	4016.76	4017.75	4015.34	4015.38	78	0	16
2025.11.03	16:08:00	4015.54	4016.86	4014.47	4014.47	77	0	17
2025.11.03	16:09:00	4014.80	4014.80	4012.76	4013.45	89	0	17
2025.11.03	16:10:00	4013.93	4014.48	4012.83	4013.44	76	0	17
2025.11.03	16:11:00	4013.39	4014.45	4013.00	4013.58	82	0	17
2025.11.03	16:12:00	4013.61	4014.78	4013.42	4014.78	77	0	17
2025.11.03	16:13:00	4014.93	4016.70	4014.93	4016.56	86	0	17
2025.11.03	16:14:00	4016.32	4016.98	4016.16	4016.18	85	0	16
2025.11.03	16:15:00	4016.33	4017.42	4015.85	4016.55	84	0	16
2025.11.03	16:16:00	4016.69	4017.65	4014.83	4015.56	75	0	17
2025.11.03	16:17:00	4015.54	4015.76	4014.48	4015.05	77	0	17
2025.11.03	16:18:00	4015.10	4016.61	4014.67	4016.60	84	0	17
2025.11.03	16:19:00	4016.48	4018.11	4015.35	4015.82	84	0	9
2025.11.03	16:20:00	4015.81	4017.48	4015.39	4017.16	81	0	17
2025.11.03	16:21:00	4017.20	4020.19	4016.96	4019.17	92	0	17
2025.11.03	16:22:00	4019.19	4020.42	4018.51	4019.74	88	0	17
2025.11.03	16:23:00	4019.77	4019.77	4017.71	4017.81	88	0	17
2025.11.03	16:24:00	4017.78	4018.60	4016.44	4016.44	81	0	17
2025.11.03	16:25:00	4016.93	4017.72	4016.21	4016.22	82	0	17
2025.11.03	16:26:00	4016.21	4016.27	4014.97	4015.21	80	0	17
2025.11.03	16:27:00	4015.18	4015.18	4012.31	4012.31	83	0	16
2025.11.03	16:28:00	4012.24	4012.59	4009.70	4009.74	86	0	10
2025.11.03	16:29:00	4009.52	4010.53	4009.52	4010.19	85	0	16
